,DATE,TMIN,TAVG,TMAX
1165,2019-03-11,44.42857142857143,52.607142857142854,60.75
1166,2019-03-12,49.25,57.464285714285715,67.07142857142857
1167,2019-03-13,46.392857142857146,54.94642857142857,64.21428571428571
1168,2019-03-14,46.285714285714285,56.517857142857146,66.85714285714286
1169,2019-03-15,47.642857142857146,58.964285714285715,70.25
1170,2019-03-16,50.82142857142857,63.625,76.14285714285714
1171,2019-03-17,53.607142857142854,66.42857142857143,80.28571428571429
1172,2019-03-18,53.57142857142857,64.66071428571429,76.35714285714286
1173,2019-03-19,50.25,59.410714285714285,68.85714285714286
1174,2019-03-20,50.07142857142857,56.160714285714285,63.32142857142857
1175,2019-03-21,46.464285714285715,51.642857142857146,57.892857142857146
1176,2019-03-22,44.392857142857146,53.589285714285715,63.857142857142854
1177,2019-03-23,48.714285714285715,54.982142857142854,62.464285714285715
1178,2019-03-24,47.214285714285715,57.44642857142857,68.10714285714286
1179,2019-03-25,49.5,60.375,72.92857142857143
1180,2019-03-26,48.666666666666664,59.18518518518518,71.29629629629629
1181,2019-03-27,50.17857142857143,58.142857142857146,67.35714285714286
1182,2019-03-28,50.142857142857146,57.392857142857146,65.96428571428571
1183,2019-03-29,48.0,58.607142857142854,69.96428571428571
1184,2019-03-30,50.714285714285715,62.982142857142854,75.89285714285714
1185,2019-03-31,54.67857142857143,66.76785714285714,80.17857142857143
1186,2019-04-01,57.142857142857146,68.33928571428571,80.53571428571429
1187,2019-04-02,52.5,60.857142857142854,69.5
1188,2019-04-03,51.214285714285715,57.55357142857143,64.89285714285714
1189,2019-04-04,50.857142857142854,56.464285714285715,64.21428571428571
1190,2019-04-05,49.607142857142854,56.30357142857143,63.714285714285715
1191,2019-04-06,51.25,59.875,69.14285714285714
1192,2019-04-07,53.5,66.41071428571429,79.92857142857143
1193,2019-04-08,60.0,71.26785714285714,84.39285714285714
1194,2019-04-09,55.464285714285715,65.78571428571429,75.89285714285714
1195,2019-04-10,53.82142857142857,62.839285714285715,72.46428571428571
1196,2019-04-11,52.32142857142857,61.660714285714285,71.39285714285714
1197,2019-04-12,51.75,61.80357142857143,72.96428571428571
1198,2019-04-13,51.42857142857143,63.30357142857143,76.21428571428571
1199,2019-04-14,51.75,61.75,72.42857142857143
1200,2019-04-15,48.607142857142854,57.714285714285715,67.0
1201,2019-04-16,50.892857142857146,56.267857142857146,62.57142857142857
1202,2019-04-17,49.357142857142854,61.910714285714285,74.67857142857143
1203,2019-04-18,54.857142857142854,68.01785714285714,82.0
1204,2019-04-19,53.964285714285715,65.26785714285714,77.28571428571429
1205,2019-04-20,52.75,58.285714285714285,65.46428571428571
1206,2019-04-21,50.5,58.57142857142857,68.14285714285714
1207,2019-04-22,50.535714285714285,61.410714285714285,72.67857142857143
1208,2019-04-23,54.964285714285715,66.375,78.82142857142857
1209,2019-04-24,57.107142857142854,67.21428571428571,78.53571428571429
1210,2019-04-25,56.5,66.48214285714286,78.10714285714286
1211,2019-04-26,55.67857142857143,64.03571428571429,73.96428571428571
1212,2019-04-27,55.964285714285715,62.107142857142854,70.96428571428571
1213,2019-04-28,54.42857142857143,61.625,70.42857142857143
1214,2019-04-29,52.107142857142854,58.0,64.92857142857143
1215,2019-04-30,51.964285714285715,57.32142857142857,64.39285714285714
1216,2019-05-01,48.75,58.55357142857143,69.21428571428571
1217,2019-05-02,51.607142857142854,60.964285714285715,71.0
1218,2019-05-03,53.357142857142854,62.69642857142857,73.03571428571429
1219,2019-05-04,54.75,63.089285714285715,72.64285714285714
1220,2019-05-05,53.851851851851855,60.833333333333336,69.4074074074074
1221,2019-05-06,52.7037037037037,58.53703703703704,65.88888888888889
1222,2019-05-07,53.035714285714285,58.25,64.07142857142857
1223,2019-05-08,54.92857142857143,59.035714285714285,63.92857142857143
1224,2019-05-09,55.214285714285715,58.410714285714285,62.92857142857143
1225,2019-05-10,54.92857142857143,59.17857142857143,64.53571428571429
1226,2019-05-11,54.214285714285715,63.125,73.10714285714286
1227,2019-05-12,56.07142857142857,64.71428571428571,74.46428571428571
1228,2019-05-13,58.42857142857143,64.05357142857143,71.53571428571429
1229,2019-05-14,57.82142857142857,65.10714285714286,73.46428571428571
1230,2019-05-15,55.535714285714285,61.285714285714285,68.14285714285714
1231,2019-05-16,52.642857142857146,58.44642857142857,66.60714285714286
1232,2019-05-17,49.17857142857143,58.875,69.03571428571429
1233,2019-05-18,49.82142857142857,59.392857142857146,69.89285714285714
1234,2019-05-19,47.642857142857146,54.642857142857146,62.035714285714285
1235,2019-05-20,49.17857142857143,57.625,67.10714285714286
1236,2019-05-21,51.67857142857143,57.44642857142857,64.10714285714286
1237,2019-05-22,49.75,56.982142857142854,65.14285714285714
1238,2019-05-23,50.107142857142854,55.19642857142857,60.607142857142854
1239,2019-05-24,49.357142857142854,60.142857142857146,71.25
1240,2019-05-25,51.07142857142857,59.714285714285715,68.89285714285714
1241,2019-05-26,49.370370370370374,54.388888888888886,59.333333333333336
1242,2019-05-27,45.714285714285715,55.44642857142857,65.25
1243,2019-05-28,49.214285714285715,60.05357142857143,70.46428571428571
1244,2019-05-29,54.07142857142857,64.25,74.71428571428571
1245,2019-05-30,55.42857142857143,64.94642857142857,75.46428571428571
1246,2019-05-31,54.392857142857146,63.464285714285715,72.46428571428571
1247,2019-06-01,56.708333333333336,60.854166666666664,66.125
1248,2019-06-02,56.416666666666664,61.625,68.04166666666667
1249,2019-06-03,57.12,64.3,73.24
1250,2019-06-04,58.75,66.60416666666667,76.875
1251,2019-06-05,60.458333333333336,68.25,78.29166666666667
1252,2019-06-06,59.91304347826087,67.47826086956522,77.34782608695652
1253,2019-06-07,58.45454545454545,65.20454545454545,73.27272727272727
1254,2019-06-08,58.07692307692308,68.40384615384616,79.26923076923077
1255,2019-06-09,60.92307692307692,73.71153846153847,87.73076923076923
1256,2019-06-10,64.5,78.67307692307692,93.57692307692308
1257,2019-06-11,65.65384615384616,78.57692307692308,92.23076923076923
1258,2019-06-12,62.69230769230769,73.71153846153847,84.6923076923077
1259,2019-06-13,59.88461538461539,67.51923076923077,76.42307692307692
1260,2019-06-14,59.07692307692308,65.40384615384616,73.38461538461539
1261,2019-06-15,59.76923076923077,67.15384615384616,76.38461538461539
1262,2019-06-16,59.625,66.27083333333333,74.79166666666667
1263,2019-06-17,59.56,65.36,72.68
1264,2019-06-18,60.72,66.98,74.88
1265,2019-06-19,61.0,69.3,79.68
1266,2019-06-20,59.16,65.76,73.48
1267,2019-06-21,57.82608695652174,62.71739130434783,68.65217391304348
1268,2019-06-22,57.0,66.75,76.04166666666667
1269,2019-06-23,58.73076923076923,68.84615384615384,80.07692307692308
1270,2019-06-24,60.8,67.48,76.64
1271,2019-06-25,59.92307692307692,65.51923076923077,72.38461538461539
1272,2019-06-26,59.76,66.26,74.08
1273,2019-06-27,58.96153846153846,68.09615384615384,78.11538461538461
1274,2019-06-28,59.625,69.3125,80.33333333333333
1275,2019-06-29,59.36,71.26,84.44
1276,2019-06-30,61.48,72.96,85.2
1277,2019-07-01,61.65217391304348,72.34782608695652,83.3913043478261
1278,2019-07-02,60.91304347826087,70.58695652173913,80.91304347826087
1279,2019-07-03,60.88461538461539,69.38461538461539,78.61538461538461
1280,2019-07-04,60.92307692307692,68.61538461538461,77.38461538461539
1281,2019-07-05,59.47826086956522,69.08695652173913,79.73913043478261
1282,2019-07-06,60.416666666666664,69.29166666666667,79.83333333333333
1283,2019-07-07,60.69230769230769,67.9423076923077,76.88461538461539
1284,2019-07-08,60.23076923076923,67.17307692307692,75.84615384615384
1285,2019-07-09,58.9375,69.25,81.0
1286,2019-07-10,60.375,71.53125,82.8125
